redemption_option,date,coupon_stake,money_coupon,nominal,redemption_price,currency,isin
-,16.09.2026,2.6%,13,-,-,RUB,RU000A106G56
-,16.03.2027,2.6%,13,-,-,RUB,RU000A106G56
-,16.09.2027,2.6%,13,-,-,RUB,RU000A106G56
-,16.03.2028,2.6%,13,-,-,RUB,RU000A106G56
MAT,16.09.2028,2.6%,13,1000,-,RUB,RU000A106G56
-,07.03.2023,9%,22.44,-,-,RUB,RU000A105KP0
-,06.06.2023,9%,22.44,-,-,RUB,RU000A105KP0
-,05.09.2023,9%,22.44,-,-,RUB,RU000A105KP0
-,05.12.2023,9%,22.44,-,-,RUB,RU000A105KP0
-,05.03.2024,9%,22.44,-,-,RUB,RU000A105KP0
-,04.06.2024,9%,22.44,-,-,RUB,RU000A105KP0
-,03.09.2024,9%,22.44,-,-,RUB,RU000A105KP0
-,03.12.2024,9%,22.44,-,-,RUB,RU000A105KP0
-,04.03.2025,9%,22.44,-,-,RUB,RU000A105KP0
-,03.06.2025,9%,22.44,-,-,RUB,RU000A105KP0
-,02.09.2025,9%,22.44,-,-,RUB,RU000A105KP0
MAT,02.12.2025,9%,22.44,1000,-,RUB,RU000A105KP0
-,03.07.2024,14.4%,35.9,-,-,RUB,RU000A1085D5
-,02.10.2024,14.4%,35.9,-,-,RUB,RU000A1085D5
-,01.01.2025,14.4%,35.9,-,-,RUB,RU000A1085D5
-,02.04.2025,14.4%,35.9,-,-,RUB,RU000A1085D5
-,02.07.2025,14.4%,35.9,-,-,RUB,RU000A1085D5
-,01.10.2025,14.4%,35.9,-,-,RUB,RU000A1085D5
-,31.12.2025,14.4%,35.9,-,-,RUB,RU000A1085D5
MAT,01.04.2026,14.4%,35.9,1000,-,RUB,RU000A1085D5
-,28.05.2020,6.2%,15.46,-,-,RUB,RU000A101GJ0
-,27.08.2020,6.2%,15.46,-,-,RUB,RU000A101GJ0
-,26.11.2020,6.2%,15.46,-,-,RUB,RU000A101GJ0
-,25.02.2021,6.2%,15.46,-,-,RUB,RU000A101GJ0
-,27.05.2021,6.2%,15.46,-,-,RUB,RU000A101GJ0
-,26.08.2021,6.2%,15.46,-,-,RUB,RU000A101GJ0
-,25.11.2021,6.2%,15.46,-,-,RUB,RU000A101GJ0
-,24.02.2022,6.2%,15.46,-,-,RUB,RU000A101GJ0
-,26.05.2022,6.2%,15.46,-,-,RUB,RU000A101GJ0
-,25.08.2022,6.2%,15.46,-,-,RUB,RU000A101GJ0
-,24.11.2022,6.2%,15.46,-,-,RUB,RU000A101GJ0
-,23.02.2023,6.2%,15.46,-,-,RUB,RU000A101GJ0
-,25.05.2023,6.2%,15.46,-,-,RUB,RU000A101GJ0
-,24.08.2023,6.2%,15.46,-,-,RUB,RU000A101GJ0
-,23.11.2023,6.2%,15.46,-,-,RUB,RU000A101GJ0
-,22.02.2024,6.2%,15.46,-,-,RUB,RU000A101GJ0
-,23.05.2024,6.2%,15.46,-,-,RUB,RU000A101GJ0
-,22.08.2024,6.2%,15.46,-,-,RUB,RU000A101GJ0
-,21.11.2024,6.2%,15.46,-,-,RUB,RU000A101GJ0
MAT,20.02.2025,6.2%,15.46,1000,-,RUB,RU000A101GJ0
-,03.12.2023,13.5%,17.38,-,-,RUB,RU000A106ZP6
-,03.01.2024,13.5%,11.47,-,-,RUB,RU000A106ZP6
-,03.02.2024,13.5%,11.47,-,-,RUB,RU000A106ZP6
-,03.03.2024,13.5%,10.73,-,-,RUB,RU000A106ZP6
-,03.04.2024,13.5%,11.47,-,-,RUB,RU000A106ZP6
-,03.05.2024,13.5%,11.1,-,-,RUB,RU000A106ZP6
-,03.06.2024,13.5%,11.47,-,-,RUB,RU000A106ZP6
-,03.07.2024,13.5%,11.1,-,-,RUB,RU000A106ZP6
-,03.08.2024,13.5%,11.47,-,-,RUB,RU000A106ZP6
-,03.09.2024,13.5%,11.47,-,-,RUB,RU000A106ZP6
-,03.10.2024,13.5%,11.1,-,-,RUB,RU000A106ZP6
-,03.11.2024,13.5%,11.47,-,-,RUB,RU000A106ZP6
-,26.11.2024,-,-,-,-,-,RU000A106ZP6
-,03.12.2024,13.5%,11.1,41.33,-,RUB,RU000A106ZP6
-,03.01.2025,13.5%,10.99,-,-,RUB,RU000A106ZP6
-,03.02.2025,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.03.2025,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.04.2025,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.05.2025,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.06.2025,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.07.2025,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.08.2025,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.09.2025,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.10.2025,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.11.2025,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.12.2025,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.01.2026,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.02.2026,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.03.2026,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.04.2026,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.05.2026,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.06.2026,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.07.2026,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.08.2026,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.09.2026,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.10.2026,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.11.2026,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.12.2026,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.01.2027,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.02.2027,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.03.2027,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.04.2027,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.05.2027,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.06.2027,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.07.2027,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.08.2027,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.09.2027,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.10.2027,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.11.2027,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.12.2027,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.01.2028,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.02.2028,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.03.2028,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.04.2028,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.05.2028,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.06.2028,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.07.2028,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.08.2028,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.09.2028,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.10.2028,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.11.2028,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.12.2028,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.01.2029,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.02.2029,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.03.2029,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.04.2029,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.05.2029,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.06.2029,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.07.2029,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.08.2029,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.09.2029,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.10.2029,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.11.2029,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.12.2029,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.01.2030,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.02.2030,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.03.2030,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.04.2030,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.05.2030,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.06.2030,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.07.2030,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.08.2030,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.09.2030,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.10.2030,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.11.2030,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.12.2030,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.01.2031,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.02.2031,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.03.2031,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.04.2031,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.05.2031,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.06.2031,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.07.2031,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.08.2031,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.09.2031,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.10.2031,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.11.2031,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.12.2031,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.01.2032,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.02.2032,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.03.2032,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.04.2032,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.05.2032,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.06.2032,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.07.2032,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.08.2032,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.09.2032,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.10.2032,13.5%,-,-,-,RUB,RU000A106ZP6
-,03.11.2032,13.5%,-,-,-,RUB,RU000A106ZP6
MAT,03.12.2032,13.5%,-,1000,-,RUB,RU000A106ZP6
-,23.07.2023,3.05%,15.25,-,-,RUB,RU000A106G31
-,23.01.2024,3.05%,15.25,-,-,RUB,RU000A106G31
-,23.07.2024,3.05%,15.25,-,-,RUB,RU000A106G31
MAT,23.01.2025,3.05%,15.25,1000,-,RUB,RU000A106G31
-,31.10.2023,12.85%,32.04,-,-,RUB,RU000A106MW0
-,30.01.2024,12.85%,32.04,-,-,RUB,RU000A106MW0
-,30.04.2024,12.85%,32.04,-,-,RUB,RU000A106MW0
-,30.07.2024,12.85%,32.04,-,-,RUB,RU000A106MW0
-,29.10.2024,12.85%,32.04,-,-,RUB,RU000A106MW0
-,28.01.2025,12.85%,32.04,-,-,RUB,RU000A106MW0
-,29.04.2025,12.85%,32.04,-,-,RUB,RU000A106MW0
-,29.07.2025,12.85%,32.04,-,-,RUB,RU000A106MW0
-,28.10.2025,12.85%,32.04,-,-,RUB,RU000A106MW0
-,27.01.2026,12.85%,32.04,-,-,RUB,RU000A106MW0
-,28.04.2026,12.85%,32.04,-,-,RUB,RU000A106MW0
-,28.07.2026,12.85%,32.04,-,-,RUB,RU000A106MW0
-,27.10.2026,12.85%,32.04,-,-,RUB,RU000A106MW0
-,26.01.2027,12.85%,32.04,-,-,RUB,RU000A106MW0
-,27.04.2027,12.85%,32.04,-,-,RUB,RU000A106MW0
MAT,27.07.2027,12.85%,32.04,1000,-,RUB,RU000A106MW0
-,14.10.2021,7.45%,37.15,-,-,RUB,RU000A102YG7
-,14.04.2022,7.45%,37.15,-,-,RUB,RU000A102YG7
-,13.10.2022,7.45%,37.15,-,-,RUB,RU000A102YG7
-,13.04.2023,7.45%,37.15,-,-,RUB,RU000A102YG7
-,12.10.2023,7.45%,37.15,-,-,RUB,RU000A102YG7
-,11.04.2024,7.45%,37.15,-,-,RUB,RU000A102YG7
-,10.10.2024,7.45%,37.15,-,-,RUB,RU000A102YG7
-,10.04.2025,7.45%,37.15,-,-,RUB,RU000A102YG7
-,09.10.2025,7.45%,37.15,-,-,RUB,RU000A102YG7
MAT,09.04.2026,7.45%,37.15,1000,-,RUB,RU000A102YG7
-,02.10.2019,8%,19.95,-,-,RUB,RU000A100HU7
-,01.01.2020,8%,19.95,-,-,RUB,RU000A100HU7
-,01.04.2020,8%,19.95,-,-,RUB,RU000A100HU7
-,01.07.2020,8%,19.95,-,-,RUB,RU000A100HU7
-,30.09.2020,8%,19.95,-,-,RUB,RU000A100HU7
-,30.12.2020,8%,19.95,-,-,RUB,RU000A100HU7
-,31.03.2021,8%,19.95,-,-,RUB,RU000A100HU7
-,30.06.2021,8%,19.95,-,-,RUB,RU000A100HU7
-,29.09.2021,8%,19.95,-,-,RUB,RU000A100HU7
-,29.12.2021,8%,19.95,-,-,RUB,RU000A100HU7
-,30.03.2022,8%,19.95,-,-,RUB,RU000A100HU7
-,29.06.2022,8%,19.95,-,-,RUB,RU000A100HU7
-,28.09.2022,8%,19.95,-,-,RUB,RU000A100HU7
-,28.12.2022,8%,19.95,-,-,RUB,RU000A100HU7
-,29.03.2023,8%,19.95,-,-,RUB,RU000A100HU7
-,28.06.2023,8%,19.95,-,-,RUB,RU000A100HU7
-,27.09.2023,8%,19.95,-,-,RUB,RU000A100HU7
-,27.12.2023,8%,19.95,-,-,RUB,RU000A100HU7
-,27.03.2024,8%,19.95,-,-,RUB,RU000A100HU7
-,26.06.2024,8%,19.95,-,-,RUB,RU000A100HU7
-,25.09.2024,8%,19.95,-,-,RUB,RU000A100HU7
-,25.12.2024,8%,19.95,-,-,RUB,RU000A100HU7
-,26.03.2025,8%,19.95,-,-,RUB,RU000A100HU7
MAT,25.06.2025,8%,19.95,1000,-,RUB,RU000A100HU7
-,17.11.2022,1.85%,18.5,-,-,RUB,RU000A105BY1
-,17.11.2023,1.85%,18.5,-,-,RUB,RU000A105BY1
-,17.11.2024,1.85%,18.5,-,-,RUB,RU000A105BY1
-,17.11.2025,1.85%,18.5,-,-,RUB,RU000A105BY1
-,17.11.2026,1.85%,18.5,-,-,RUB,RU000A105BY1
-,17.11.2027,1.85%,18.5,-,-,RUB,RU000A105BY1
MAT,17.11.2028,1.85%,18.5,1000,-,RUB,RU000A105BY1
-,22.11.2023,2.5%,17.96,-,-,RUB,RU000A105XV1
-,22.05.2024,2.5%,13.63,-,-,RUB,RU000A105XV1
-,20.11.2024,2.5%,14.15,-,-,RUB,RU000A105XV1
-,21.05.2025,2.5%,-,-,-,RUB,RU000A105XV1
-,19.11.2025,2.5%,-,-,-,RUB,RU000A105XV1
-,20.05.2026,2.5%,-,-,-,RUB,RU000A105XV1
-,18.11.2026,2.5%,-,-,-,RUB,RU000A105XV1
-,19.05.2027,2.5%,-,-,-,RUB,RU000A105XV1
-,17.11.2027,2.5%,-,-,-,RUB,RU000A105XV1
-,17.05.2028,2.5%,-,-,-,RUB,RU000A105XV1
-,15.11.2028,2.5%,-,-,-,RUB,RU000A105XV1
-,16.05.2029,2.5%,-,-,-,RUB,RU000A105XV1
-,14.11.2029,2.5%,-,-,-,RUB,RU000A105XV1
-,15.05.2030,2.5%,-,-,-,RUB,RU000A105XV1
-,13.11.2030,2.5%,-,-,-,RUB,RU000A105XV1
-,14.05.2031,2.5%,-,-,-,RUB,RU000A105XV1
-,12.11.2031,2.5%,-,-,-,RUB,RU000A105XV1
-,12.05.2032,2.5%,-,-,-,RUB,RU000A105XV1
-,10.11.2032,2.5%,-,-,-,RUB,RU000A105XV1
MAT,11.05.2033,2.5%,-,-,-,RUB,RU000A105XV1
-,11.07.2024,16%,39.89,-,-,RUB,RU000A1087F6
-,10.10.2024,16%,39.89,-,-,RUB,RU000A1087F6
-,09.01.2025,16%,39.89,-,-,RUB,RU000A1087F6
-,10.05.2025,16%,53.04,-,-,RUB,RU000A1087F6
-,10.07.2025,16%,26.74,-,-,RUB,RU000A1087F6
-,09.10.2025,16%,39.89,-,-,RUB,RU000A1087F6
-,08.01.2026,16%,39.89,-,-,RUB,RU000A1087F6
-,09.04.2026,16%,39.89,-,-,RUB,RU000A1087F6
-,09.07.2026,16%,39.89,-,-,RUB,RU000A1087F6
-,08.10.2026,16%,39.89,-,-,RUB,RU000A1087F6
-,07.01.2027,16%,39.89,-,-,RUB,RU000A1087F6
-,08.04.2027,16%,39.89,300,-,RUB,RU000A1087F6
-,08.07.2027,16%,27.92,-,-,RUB,RU000A1087F6
-,07.10.2027,16%,27.92,-,-,RUB,RU000A1087F6
-,06.01.2028,16%,27.92,-,-,RUB,RU000A1087F6
-,06.04.2028,16%,27.92,300,-,RUB,RU000A1087F6
-,06.07.2028,16%,15.96,-,-,RUB,RU000A1087F6
-,05.10.2028,16%,15.96,200,-,RUB,RU000A1087F6
-,04.01.2029,16%,7.98,-,-,RUB,RU000A1087F6
MAT,05.04.2029,16%,7.98,200,-,RUB,RU000A1087F6
-,09.05.2024,-,14,-,-,RUB,RU000A1087J8
-,08.06.2024,-,14.18,-,-,RUB,RU000A1087J8
-,08.07.2024,-,13.95,-,-,RUB,RU000A1087J8
-,07.08.2024,-,14.28,-,-,RUB,RU000A1087J8
-,06.09.2024,-,15.61,-,-,RUB,RU000A1087J8
-,06.10.2024,-,16.22,-,-,RUB,RU000A1087J8
-,05.11.2024,-,16.44,-,-,RUB,RU000A1087J8
-,05.12.2024,-,17.99,-,-,RUB,RU000A1087J8
-,04.01.2025,-,-,-,-,RUB,RU000A1087J8
-,03.02.2025,-,-,-,-,RUB,RU000A1087J8
-,05.03.2025,-,-,-,-,RUB,RU000A1087J8
-,04.04.2025,-,-,-,-,RUB,RU000A1087J8
-,04.05.2025,-,-,-,-,RUB,RU000A1087J8
-,03.06.2025,-,-,-,-,RUB,RU000A1087J8
-,03.07.2025,-,-,-,-,RUB,RU000A1087J8
-,02.08.2025,-,-,-,-,RUB,RU000A1087J8
-,01.09.2025,-,-,-,-,RUB,RU000A1087J8
-,01.10.2025,-,-,-,-,RUB,RU000A1087J8
-,31.10.2025,-,-,-,-,RUB,RU000A1087J8
-,30.11.2025,-,-,-,-,RUB,RU000A1087J8
-,30.12.2025,-,-,-,-,RUB,RU000A1087J8
-,29.01.2026,-,-,-,-,RUB,RU000A1087J8
-,28.02.2026,-,-,-,-,RUB,RU000A1087J8
-,30.03.2026,-,-,-,-,RUB,RU000A1087J8
-,29.04.2026,-,-,-,-,RUB,RU000A1087J8
-,29.05.2026,-,-,-,-,RUB,RU000A1087J8
-,28.06.2026,-,-,-,-,RUB,RU000A1087J8
-,28.07.2026,-,-,-,-,RUB,RU000A1087J8
-,27.08.2026,-,-,-,-,RUB,RU000A1087J8
-,26.09.2026,-,-,-,-,RUB,RU000A1087J8
-,26.10.2026,-,-,-,-,RUB,RU000A1087J8
-,25.11.2026,-,-,-,-,RUB,RU000A1087J8
-,25.12.2026,-,-,-,-,RUB,RU000A1087J8
-,24.01.2027,-,-,-,-,RUB,RU000A1087J8
-,23.02.2027,-,-,-,-,RUB,RU000A1087J8
-,25.03.2027,-,-,-,-,RUB,RU000A1087J8
-,24.04.2027,-,-,-,-,RUB,RU000A1087J8
-,24.05.2027,-,-,-,-,RUB,RU000A1087J8
-,23.06.2027,-,-,-,-,RUB,RU000A1087J8
-,23.07.2027,-,-,-,-,RUB,RU000A1087J8
-,22.08.2027,-,-,-,-,RUB,RU000A1087J8
-,21.09.2027,-,-,-,-,RUB,RU000A1087J8
-,21.10.2027,-,-,-,-,RUB,RU000A1087J8
-,20.11.2027,-,-,-,-,RUB,RU000A1087J8
-,20.12.2027,-,-,-,-,RUB,RU000A1087J8
-,19.01.2028,-,-,-,-,RUB,RU000A1087J8
-,18.02.2028,-,-,-,-,RUB,RU000A1087J8
-,19.03.2028,-,-,-,-,RUB,RU000A1087J8
-,18.04.2028,-,-,-,-,RUB,RU000A1087J8
-,18.05.2028,-,-,-,-,RUB,RU000A1087J8
-,17.06.2028,-,-,-,-,RUB,RU000A1087J8
-,17.07.2028,-,-,-,-,RUB,RU000A1087J8
-,16.08.2028,-,-,-,-,RUB,RU000A1087J8
-,15.09.2028,-,-,-,-,RUB,RU000A1087J8
-,15.10.2028,-,-,-,-,RUB,RU000A1087J8
-,14.11.2028,-,-,-,-,RUB,RU000A1087J8
-,14.12.2028,-,-,-,-,RUB,RU000A1087J8
-,13.01.2029,-,-,-,-,RUB,RU000A1087J8
-,12.02.2029,-,-,-,-,RUB,RU000A1087J8
MAT,14.03.2029,-,-,1000,-,RUB,RU000A1087J8
-,25.07.2017,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,24.10.2017,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,23.01.2018,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,24.04.2018,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,24.07.2018,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,23.10.2018,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,22.01.2019,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,23.04.2019,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,23.07.2019,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,22.10.2019,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,21.01.2020,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,21.04.2020,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,21.07.2020,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,20.10.2020,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,19.01.2021,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,20.04.2021,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,20.07.2021,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,19.10.2021,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,18.01.2022,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,19.04.2022,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,19.07.2022,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,18.10.2022,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,17.01.2023,9.85%,24.56,-,-,RUB,RU000A0JXPG2
PUT,18.04.2023,9.85%,24.56,-,-,RUB,RU000A0JXPG2
-,18.07.2023,12.33%,30.74,-,-,RUB,RU000A0JXPG2
-,17.10.2023,12.33%,30.74,-,-,RUB,RU000A0JXPG2
-,16.01.2024,12.33%,30.74,-,-,RUB,RU000A0JXPG2
-,16.04.2024,12.33%,30.74,-,-,RUB,RU000A0JXPG2
-,16.07.2024,12.33%,30.74,-,-,RUB,RU000A0JXPG2
-,15.10.2024,12.33%,30.74,-,-,RUB,RU000A0JXPG2
-,14.01.2025,12.33%,30.74,-,-,RUB,RU000A0JXPG2
-,15.04.2025,12.33%,30.74,-,-,RUB,RU000A0JXPG2
-,15.07.2025,12.33%,30.74,-,-,RUB,RU000A0JXPG2
-,14.10.2025,12.33%,30.74,-,-,RUB,RU000A0JXPG2
-,13.01.2026,12.33%,30.74,-,-,RUB,RU000A0JXPG2
PUT,14.04.2026,12.33%,30.74,-,-,RUB,RU000A0JXPG2
-,14.07.2026,-,-,-,-,RUB,RU000A0JXPG2
-,13.10.2026,-,-,-,-,RUB,RU000A0JXPG2
-,12.01.2027,-,-,-,-,RUB,RU000A0JXPG2
-,13.04.2027,-,-,-,-,RUB,RU000A0JXPG2
-,13.07.2027,-,-,-,-,RUB,RU000A0JXPG2
-,12.10.2027,-,-,-,-,RUB,RU000A0JXPG2
-,11.01.2028,-,-,-,-,RUB,RU000A0JXPG2
-,11.04.2028,-,-,-,-,RUB,RU000A0JXPG2
-,11.07.2028,-,-,-,-,RUB,RU000A0JXPG2
-,10.10.2028,-,-,-,-,RUB,RU000A0JXPG2
-,09.01.2029,-,-,-,-,RUB,RU000A0JXPG2
-,10.04.2029,-,-,-,-,RUB,RU000A0JXPG2
-,10.07.2029,-,-,-,-,RUB,RU000A0JXPG2
-,09.10.2029,-,-,-,-,RUB,RU000A0JXPG2
-,08.01.2030,-,-,-,-,RUB,RU000A0JXPG2
-,09.04.2030,-,-,-,-,RUB,RU000A0JXPG2
-,09.07.2030,-,-,-,-,RUB,RU000A0JXPG2
-,08.10.2030,-,-,-,-,RUB,RU000A0JXPG2
-,07.01.2031,-,-,-,-,RUB,RU000A0JXPG2
-,08.04.2031,-,-,-,-,RUB,RU000A0JXPG2
-,08.07.2031,-,-,-,-,RUB,RU000A0JXPG2
-,07.10.2031,-,-,-,-,RUB,RU000A0JXPG2
-,06.01.2032,-,-,-,-,RUB,RU000A0JXPG2
MAT,06.04.2032,-,-,1000,-,RUB,RU000A0JXPG2
-,14.03.2024,18%,14.79,-,-,RUB,RU000A107SA1
-,13.04.2024,18%,14.79,-,-,RUB,RU000A107SA1
-,13.05.2024,18%,14.79,-,-,RUB,RU000A107SA1
-,12.06.2024,18%,14.79,-,-,RUB,RU000A107SA1
-,12.07.2024,18%,14.79,-,-,RUB,RU000A107SA1
-,11.08.2024,18%,14.79,-,-,RUB,RU000A107SA1
-,10.09.2024,18%,14.79,-,-,RUB,RU000A107SA1
-,10.10.2024,18%,14.79,-,-,RUB,RU000A107SA1
-,09.11.2024,18%,14.79,-,-,RUB,RU000A107SA1
-,09.12.2024,18%,14.79,-,-,RUB,RU000A107SA1
-,08.01.2025,18%,14.79,-,-,RUB,RU000A107SA1
-,07.02.2025,18%,14.79,-,-,RUB,RU000A107SA1
-,09.03.2025,17%,13.97,-,-,RUB,RU000A107SA1
-,08.04.2025,17%,13.97,-,-,RUB,RU000A107SA1
-,08.05.2025,17%,13.97,-,-,RUB,RU000A107SA1
-,07.06.2025,17%,13.97,-,-,RUB,RU000A107SA1
-,07.07.2025,17%,13.97,-,-,RUB,RU000A107SA1
-,06.08.2025,17%,13.97,-,-,RUB,RU000A107SA1
-,05.09.2025,17%,13.97,-,-,RUB,RU000A107SA1
-,05.10.2025,17%,13.97,-,-,RUB,RU000A107SA1
-,04.11.2025,17%,13.97,-,-,RUB,RU000A107SA1
-,04.12.2025,17%,13.97,-,-,RUB,RU000A107SA1
-,03.01.2026,17%,13.97,-,-,RUB,RU000A107SA1
-,02.02.2026,17%,13.97,-,-,RUB,RU000A107SA1
-,04.03.2026,16%,13.15,-,-,RUB,RU000A107SA1
-,03.04.2026,16%,13.15,-,-,RUB,RU000A107SA1
-,03.05.2026,16%,13.15,-,-,RUB,RU000A107SA1
-,02.06.2026,16%,13.15,-,-,RUB,RU000A107SA1
-,02.07.2026,16%,13.15,50,-,RUB,RU000A107SA1
-,01.08.2026,16%,12.49,50,-,RUB,RU000A107SA1
-,31.08.2026,16%,11.84,50,-,RUB,RU000A107SA1
-,30.09.2026,16%,11.18,50,-,RUB,RU000A107SA1
-,30.10.2026,16%,10.52,50,-,RUB,RU000A107SA1
-,29.11.2026,16%,9.86,50,-,RUB,RU000A107SA1
-,29.12.2026,16%,9.21,50,-,RUB,RU000A107SA1
-,28.01.2027,16%,8.55,50,-,RUB,RU000A107SA1
-,27.02.2027,15%,7.4,50,-,RUB,RU000A107SA1
-,29.03.2027,15%,6.78,50,-,RUB,RU000A107SA1
